ICD code,ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
V18.19,10963,V1819,Fm hx endo/metab dis NEC,Family history of other endocrine and metabolic diseases
V18.2,10964,V182,Family hx-anemia,Family history of anemia
V18.3,10965,V183,Fam hx-blood disord NEC,Family history of other blood disorders
V18.4,10966,V184,Fm hx-intellect disablty,Family history of intellectual disabilities
V18.51,10967,V1851,Family hx colonic polyps,Family history of colonic polyps
V18.59,10968,V1859,Fam hx digest disord NEC,Family history of other digestive disorders
V18.61,10969,V1861,Fam hx-polycystic kidney,Family history of polycystic kidney
785.0,12414,7850,Tachycardia NOS,"Tachycardia, unspecified"
785.1,12415,7851,Palpitations,Palpitations
804.74,12416,80474,Opn skl/oth fx-prol coma,"Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
804.75,12417,80475,Opn skl/oth fx-deep coma,"Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
804.76,12418,80476,Opn skul/oth fx-coma NOS,"Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
804.79,12419,80479,Opn skull/oth fx-concuss,"Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified"
804.80,12420,80480,Opn skl w oth fx/hem NEC,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
804.81,12421,80481,Opn skul/oth fx w/o coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with no loss of consciousness"
804.82,12422,80482,Opn skul/oth fx-brf coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
804.83,12423,80483,Opn skul/oth fx-mod coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness"
804.84,12424,80484,Opn skl/oth fx-prol coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
804.85,12425,80485,Opn skl/oth fx-deep coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss consciousness, without return to pre-existing conscious level"
804.86,12426,80486,Opn skul/oth fx-coma NOS,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
804.89,12427,80489,Opn skull/oth fx-concuss,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with concussion, unspecified"
804.90,12428,80490,Op skl/oth fx/br inj NEC,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, unspecified state of consciousness"
804.91,12429,80491,Opn skul/oth fx w/o coma,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness"
804.92,12430,80492,Opn skul/oth fx-brf coma,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness"
804.93,12431,80493,Opn skul/oth fx-mod coma,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness"
804.94,12432,80494,Opn skl/oth fx-prol coma,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
804.95,12433,80495,Opn skl/oth fx-deep coma,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
804.96,12434,80496,Opn skul/oth fx-coma NOS,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration"
804.99,12435,80499,Opn skull/oth fx-concuss,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified"
805.00,12436,80500,Fx cervical vert NOS-cl,"Closed fracture of cervical vertebra, unspecified level"
805.01,12437,80501,Fx c1 vertebra-closed,Closed fracture of first cervical vertebra
805.02,12438,80502,Fx c2 vertebra-closed,Closed fracture of second cervical vertebra
805.03,12439,80503,Fx c3 vertebra-closed,Closed fracture of third cervical vertebra
805.04,12440,80504,Fx c4 vertebra-closed,Closed fracture of fourth cervical vertebra
805.05,12441,80505,Fx c5 vertebra-closed,Closed fracture of fifth cervical vertebra
805.06,12442,80506,Fx c6 vertebra-closed,Closed fracture of sixth cervical vertebra
805.07,12443,80507,Fx c7 vertebra-closed,Closed fracture of seventh cervical vertebra
805.08,12444,80508,Fx mult cervical vert-cl,Closed fracture of multiple cervical vertebrae
805.10,12445,80510,Fx cervical vert NOS-opn,"Open fracture of cervical vertebra, unspecified level"
805.11,12446,80511,Fx c1 vertebra-open,Open fracture of first cervical vertebra
805.12,12447,80512,Fx c2 vertebra-open,Open fracture of second cervical vertebra
805.13,12448,80513,Fx c3 vertebra-open,Open fracture of third cervical vertebra
805.14,12449,80514,Fx c4 vertebra-open,Open fracture of fourth cervical vertebra
805.15,12450,80515,Fx c5 vertebra-open,Open fracture of fifth cervical vertebra
805.16,12451,80516,Fx c6 vertebra-open,Open fracture of sixth cervical vertebra
805.17,12452,80517,Fx c7 vertebra-open,Open fracture of seventh cervical vertebra
805.18,12453,80518,Fx mlt cervical vert-opn,Open fracture of multiple cervical vertebrae
805.2,12454,8052,Fx dorsal vertebra-close,Closed fracture of dorsal [thoracic] vertebra without mention of spinal cord injury
805.3,12455,8053,Fx dorsal vertebra-open,Open fracture of dorsal [thoracic] vertebra without mention of spinal cord injury
805.4,12456,8054,Fx lumbar vertebra-close,Closed fracture of lumbar vertebra without mention of spinal cord injury
805.5,12457,8055,Fx lumbar vertebra-open,Open fracture of lumbar vertebra without mention of spinal cord injury
879.4,12458,8794,Opn wnd lateral abdomen,"Open wound of abdominal wall, lateral, without mention of complication"
879.5,12459,8795,Opn wnd lat abdomen-comp,"Open wound of abdominal wall, lateral, complicated"
879.6,12460,8796,Open wound of trunk NEC,"Open wound of other and unspecified parts of trunk, without mention of complication"
879.7,12461,8797,Open wnd trunk NEC-compl,"Open wound of other and unspecified parts of trunk, complicated"
879.8,12462,8798,Open wound site NOS,"Open wound(s) (multiple) of unspecified site(s), without mention of complication"
879.9,12463,8799,Opn wound site NOS-compl,"Open wound(s) (multiple) of unspecified site(s), complicated"
880.00,12464,88000,Open wound of shoulder,"Open wound of shoulder region, without mention of complication"
880.01,12465,88001,Open wound of scapula,"Open wound of scapular region, without mention of complication"
880.02,12466,88002,Open wound of axilla,"Open wound of axillary region, without mention of complication"
668.04,12670,66804,Pulm complicat-postpart,"Pulmonary complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication"
668.10,12671,66810,Heart compl in del-unsp,"Cardiac complications of anesthesia or other sedation in labor and delivery, unspecified as to episode of care or not applicable"
668.11,12672,66811,Heart compl in del-deliv,"Cardiac complications of anesthesia or other sedation in labor and delivery, delivered, with or without mention of antepartum condition"
668.12,12673,66812,Heart compl-del w p/p,"Cardiac complications of anesthesia or other sedation in labor and delivery, delivered, with mention of postpartum complication"
668.13,12674,66813,Heart complic-antepart,"Cardiac complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication"
668.14,12675,66814,Heart complic-postpart,"Cardiac complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication"
668.20,12676,66820,Cns compl labor/del-unsp,"Central nervous system complications of anesthesia or other sedation in labor and delivery, unspecified as to episode of care or not applicable"
668.21,12677,66821,Cns compl lab/del-deliv,"Central nervous system complications of anesthesia or other sedation in labor and delivery, delivered, with or without mention of antepartum condition"
668.22,12678,66822,Cns complic-del w p/p,"Central nervous system complications of anesthesia or other sedation in labor and delivery, delivered, with mention of postpartum complication"
668.23,12679,66823,Cns compl in del-antepar,"Central nervous system complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication"
668.24,12680,66824,Cns compl in del-postpar,"Central nervous system complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication"
668.80,12681,66880,Anesth comp del NEC-unsp,"Other complications of anesthesia or other sedation in labor and delivery, unspecified as to episode of care or not applicable"
668.81,12682,66881,Anesth compl NEC-deliver,"Other complications of anesthesia or other sedation in labor and delivery, delivered, with or without mention of antepartum condition"
668.82,12683,66882,Anesth compl NEC-del p/p,"Other complications of anesthesia or other sedation in labor and delivery, delivered, with mention of postpartum complication"
668.83,12684,66883,Anesth compl antepartum,"Other complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication"
668.84,12685,66884,Anesth compl-postpartum,"Other complications of anesthesia or other sedation in labor and delivery, postpartum condition or complication"
668.90,12686,66890,Anesth comp del NOS-unsp,"Unspecified complication of anesthesia and other sedation in labor and delivery, unspecified as to episode of care or not applicable"
668.91,12687,66891,Anesth compl NOS-deliver,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with or without mention of antepartum condition"
668.92,12688,66892,Anesth compl NOS-del p/p,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with mention of postpartum complication"
668.93,12689,66893,Anesth compl-antepartum,"Unspecified complication of anesthesia and other sedation in labor and delivery, antepartum condition or complication"
668.94,12690,66894,Anesth compl-postpartum,"Unspecified complication of anesthesia and other sedation in labor and delivery, postpartum condition or complication"
669.00,12691,66900,Maternal distress-unspec,"Maternal distress complicating labor and delivery, unspecified as to episode of care or not applicable"
669.01,12692,66901,Maternal distress-deliv,"Maternal distress complicating labor and delivery, delivered, with or without mention of antepartum condition"
669.02,12693,66902,Matern distres-del w p/p,"Maternal distress complicating labor and delivery, delivered, with mention of postpartum complication"
669.03,12694,66903,Matern distress-antepar,"Maternal distress complicating labor and delivery, antepartum condition or complication"
669.04,12695,66904,Matern distress-postpart,"Maternal distress complicating labor and delivery, postpartum condition or complication"
669.10,12696,66910,Obstetric shock-unspec,"Shock during or following labor and delivery, unspecified as to episode of care or not applicable"
669.11,12697,66911,Obstetric shock-deliver,"Shock during or following labor and delivery, delivered, with or without mention of antepartum condition"
669.12,12698,66912,Obstet shock-deliv w p/p,"Shock during or following labor and delivery, delivered, with mention of postpartum complication"
669.13,12699,66913,Obstetric shock-antepar,"Shock during or following labor and delivery, antepartum condition or complication"
669.14,12700,66914,Obstetric shock-postpart,"Shock during or following labor and delivery, postpartum condition or complication"
669.20,12701,66920,Matern hypotens syn-unsp,"Maternal hypotension syndrome, unspecified as to episode of care or not applicable"
669.21,12702,66921,Matern hypoten syn-deliv,"Maternal hypotension syndrome, delivered, with or without mention of antepartum condition"
669.22,12703,66922,Matern hypoten-del w p/p,"Maternal hypotension syndrome, delivered, with mention of postpartum complication"
723.6,12704,7236,Panniculitis of neck,Panniculitis specified as affecting neck
723.7,12705,7237,Ossification cerv lig,Ossification of posterior longitudinal ligament in cervical region
723.8,12706,7238,Cervical syndrome NEC,Other syndromes affecting cervical region
723.9,12707,7239,Neck disorder/sympt NOS,Unspecified musculoskeletal disorders and symptoms referable to neck
724.00,12708,72400,Spinal stenosis NOS,"Spinal stenosis, unspecified region"
724.01,12709,72401,Spinal stenosis-thoracic,"Spinal stenosis, thoracic region"
