ICD code,short title,long title,male rate,female rate,male to female rate ratio,male freq,female freq
8678,Pelvic organ inj NOS-cl,"Injury to unspecified pelvic organ, without mention of open wound into cavity",0.00021244309559939302,0.0001152693460385768,1.8430146686899342,7.0,3.0
86801,Adrenal gland injury-cl,"Injury to other intra-abdominal organs without mention of open wound into cavity, adrenal gland",0.0006069802731411229,0.00015369246138476907,3.9493171471927164,20.0,4.0
86802,Biliary tract injury-cl,"Injury to other intra-abdominal organs without mention of open wound into cavity, bile duct and gallbladder",0.00018209408194233686,7.684623069238454e-05,2.3695902883156297,6.0,2.0
86803,Peritoneum injury-closed,"Injury to other intra-abdominal organs without mention of open wound into cavity, peritoneum",0.002761760242792109,0.001575347729193883,1.7531115141196936,91.0,41.0
86804,Retroperitoneum inj-cl,"Injury to other intra-abdominal organs without mention of open wound into cavity, retroperitoneum",0.0019119878603945373,0.0008068854222700376,2.3695902883156297,63.0,21.0
86809,Intra-abdom inj NEC-clos,Injury to other and multiple intra-abdominal organs without mention of open wound into cavity,0.00012139605462822458,0.00015369246138476907,0.7898634294385433,4.0,4.0
86813,Peritoneum injury-open,"Injury to other intra-abdominal organs with open wound into cavity, peritoneum",0.0005159332321699545,0.00015369246138476907,3.356919575113809,17.0,4.0
7930,Nonsp abn fd-skull/head,Nonspecific (abnormal) findings on radiological and other examination of skull and head,6.069802731411229e-05,0.0001152693460385768,0.5265756196256955,2.0,3.0
79311,Solitary pulmonry nodule,Solitary pulmonary nodule,0.0009408194233687405,0.0012295396910781526,0.7651801972685888,31.0,32.0
79319,Ot nonsp ab fnd lung fld,Other nonspecific abnormal finding of lung field,0.0003641881638846737,0.00030738492276953815,1.1847951441578148,12.0,8.0
7932,Nonsp abn intrathor NEC,Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs,3.0349013657056145e-05,0.0001152693460385768,0.2632878098128478,1.0,3.0
7934,Nonsp abn find-gi tract,Nonspecific (abnormal) findings on radiological and other examination of gastrointestinal tract,9.104704097116843e-05,7.684623069238454e-05,1.1847951441578148,3.0,2.0
7935,Nonsp abn find-gu organs,Nonspecific (abnormal) findings on radiological and other examination of genitourinary organs,0.00012139605462822458,0.00015369246138476907,0.7898634294385433,4.0,4.0
E959,Late eff of self-injury,Late effects of self-inflicted injury,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
E9600,Unarmed fight or brawl,Unarmed fight or brawl,0.0019119878603945373,0.00015369246138476907,12.440349013657057,63.0,4.0
E9601,Rape,Rape,6.069802731411229e-05,0.0001152693460385768,0.5265756196256955,2.0,3.0
7948,Abn liver function study,Nonspecific abnormal results of function study of liver,0.0015174506828528073,0.0013832321524629217,1.0970325408868657,50.0,36.0
7949,Abn function study NEC,Nonspecific abnormal results of other specified function study,9.104704097116843e-05,0.00015369246138476907,0.5923975720789074,3.0,4.0
E8129,Mv collis NOS-pers NOS,Other motor vehicle traffic accident involving collision with motor vehicle injuring unspecified person,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E8130,Mv-oth veh coll-driver,Motor vehicle traffic accident involving collision with other vehicle injuring driver of motor vehicle other than motorcycle,0.0003641881638846737,0.00030738492276953815,1.1847951441578148,12.0,8.0
E8131,Mv-oth veh coll-pasngr,Motor vehicle traffic accident involving collision with other vehicle injuring passenger in motor vehicle other than motorcycle,0.00015174506828528073,0.00015369246138476907,0.9873292867981791,5.0,4.0
E8132,Mv-oth veh coll-motcycl,Motor vehicle traffic accident involving collision with other vehicle injuring motorcyclist,0.00030349013657056146,3.842311534619227e-05,7.898634294385433,10.0,1.0
E8133,Mv-oth veh coll-mcyc psg,Motor vehicle traffic accident involving collision with other vehicle injuring passenger on motorcycle,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
E8136,Mv-oth veh coll-ped cycl,Motor vehicle traffic accident involving collision with other vehicle injuring pedal cyclist,0.001031866464339909,0.0003842311534619227,2.685535660091047,34.0,10.0
E8141,Mv coll w pedest-pasngr,Motor vehicle traffic accident involving collision with pedestrian injuring passenger in motor vehicle other than motorcycle,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
E8146,Mv coll w ped-ped cycl,Motor vehicle traffic accident involving collision with pedestrian injuring pedal cyclist,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
E8147,Mv coll w pedest-pedest,Motor vehicle traffic accident involving collision with pedestrian injuring pedestrian,0.00409711684370258,0.00422654268808115,0.9693778452200302,135.0,110.0
E8150,Mv coll w oth obj-driver,Other motor vehicle traffic accident involving collision on the highway injuring driver of motor vehicle other than motorcycle,0.0027921092564491654,0.001575347729193883,1.7723764758133167,92.0,41.0
E8151,Mv coll w oth obj-pasngr,Other motor vehicle traffic accident involving collision on the highway injuring passenger in motor vehicle other than motorcycle,0.00030349013657056146,0.00034580803811573043,0.8776260327094925,10.0,9.0
E8160,Loss control mv acc-driv,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring driver of motor vehicle other than motorcycle",0.005068285280728376,0.002574348728194882,1.9687640703915925,167.0,67.0
E8161,Loss control mv acc-psgr,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring passenger in motor vehicle other than motorcycle",0.0006980273141122913,0.0012295396910781526,0.5677143399089529,23.0,32.0
E8162,Loss control mv-mocycl,"Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring motorcyclist",0.001456752655538695,0.0001152693460385768,12.637814871016692,48.0,3.0
81519,Mult fx metacarpus-open,Open fracture of multiple sites of metacarpus,0.00012139605462822458,3.842311534619227e-05,3.159453717754173,4.0,1.0
81600,"Fx phalanx, hand NOS-cl","Closed fracture of phalanx or phalanges of hand, unspecified",0.0002731411229135053,3.842311534619227e-05,7.108770864946889,9.0,1.0
81601,"Fx mid/prx phal, hand-cl",Closed fracture of middle or proximal phalanx or phalanges of hand,0.0005462822458270106,0.0003842311534619227,1.4217541729893777,18.0,10.0
81602,"Fx dist phalanx, hand-cl",Closed fracture of distal phalanx or phalanges of hand,0.00015174506828528073,0.00015369246138476907,0.9873292867981791,5.0,4.0
E9306,Adv eff antmycob antbiot,Antimycobacterial antibiotics causing adverse effects in therapeutic use,0.00012139605462822458,7.684623069238454e-05,1.5797268588770865,4.0,2.0
E9307,Adv eff antineop antbiot,Antineoplastic antibiotics causing adverse effects in therapeutic use,0.00018209408194233686,0.00026896180742334586,0.6770257966616086,6.0,7.0
E9650,Assault-handgun,Assault by handgun,0.0006980273141122913,7.684623069238454e-05,9.083429438543247,23.0,2.0
E9651,Assault-shotgun,Assault by shotgun,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E9654,Assault-firearm NEC,Assault by other and unspecified firearm,0.000637329286798179,0.0001152693460385768,5.529044006069802,21.0,3.0
E966,Assault-cutting instr,Assault by cutting and piercing instrument,0.002063732928679818,0.00015369246138476907,13.427678300455236,68.0,4.0
E9679,Child abuse NOS,"Perpetrator of child and adult abuse, by unspecified person",6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E9682,Assault-striking w obj,Assault by striking by blunt or thrown object,0.0009711684370257966,0.00015369246138476907,6.318907435508346,32.0,4.0
E9688,Assault NEC,Assault by other specified means,0.00012139605462822458,0.00026896180742334586,0.45135053110773904,4.0,7.0
E9689,Assault NOS,Assault by unspecified means,0.0013960546282245827,0.00026896180742334586,5.190531107738999,46.0,7.0
E969,Late effect assault,Late effects of injury purposely inflicted by other person,0.0003641881638846737,0.0002305386920771536,1.5797268588770865,12.0,6.0
8690,Internal inj NOS-closed,Internal injury to unspecified or ill-defined organs without mention of open wound into cavity,6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
8700,Lac eyelid skn/perioculr,Laceration of skin of eyelid and periocular area,0.0006676783004552352,0.0001152693460385768,5.792331815882651,22.0,3.0
8701,Full-thicknes lac eyelid,"Laceration of eyelid, full-thickness, not involving lacrimal passages",6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
8702,Lac eyelid inv lacrm pas,Laceration of eyelid involving lacrimal passages,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
8708,Opn wnd ocular adnex NEC,Other specified open wounds of ocular adnexa,0.0008194233687405159,0.0005379236148466917,1.5233080424886192,27.0,14.0
8711,Ocular lacera w prolapse,Ocular laceration with prolapse or exposure of intraocular tissue,0.00012139605462822458,0.0001152693460385768,1.053151239251391,4.0,3.0
8712,Rupture eye w tissu loss,Rupture of eye with partial loss of intraocular tissue,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
87200,Opn wound extern ear NOS,"Open wound of external ear, unspecified site, without mention of complication",0.00030349013657056146,3.842311534619227e-05,7.898634294385433,10.0,1.0
87201,Open wound of auricle,"Open wound of auricle, ear, without mention of complication",0.00042488619119878605,0.0001152693460385768,3.6860293373798685,14.0,3.0
87202,Opn wound auditory canal,"Open wound of auditory canal, without mention of complication",9.104704097116843e-05,7.684623069238454e-05,1.1847951441578148,3.0,2.0
87261,Open wound of ear drum,"Open wound of ear drum, without mention of complication",9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
74100,Spin bif w hydroceph NOS,"Spina bifida with hydrocephalus, unspecified region",3.0349013657056145e-05,0.00015369246138476907,0.19746585735963582,1.0,4.0
74103,Spin bif w hydrceph-lumb,"Spina bifida with hydrocephalus, lumbar region",3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
E8062,RR acc NEC-pedestrian,Other specified railway accident injuring pedestrian,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E8110,Reentrant mv coll-driver,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring driver of motor vehicle other than motorcycle,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
E9530,Injury-hanging,Suicide and self-inflicted injury by hanging,0.0004855842185128983,0.00026896180742334586,1.8054021244309562,16.0,7.0
E9550,Injury-handgun,Suicide and self-inflicted injury by handgun,0.00021244309559939302,3.842311534619227e-05,5.529044006069803,7.0,1.0
E9554,Injury-firearm NEC,Suicide and self-inflicted injury by other and unspecified firearm,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E956,Injury-cut instrument,Suicide and self-inflicted injury by cutting and piercing instrument,0.0009711684370257966,0.0004610773841543072,2.106302478502782,32.0,12.0
E9570,Injury-jump fm residence,Suicide and self-inflicted injuries by jumping from residential premises,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
E9571,Injury-jump fm struc NEC,Suicide and self-inflicted injuries by jumping from other man-made structures,0.00021244309559939302,0.0001152693460385768,1.8430146686899342,7.0,3.0
73629,Acq finger deformity NEC,Other acquired deformities of finger,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
7366,Acq knee deformity NEC,Other acquired deformities of knee,3.0349013657056145e-05,7.684623069238454e-05,0.39493171471927163,1.0,2.0
73671,Acq equinovarus,Acquired equinovarus deformity,3.0349013657056145e-05,3.842311534619227e-05,0.7898634294385433,1.0,1.0
73672,Acq equinus deformity,"Equinus deformity of foot, acquired",6.069802731411229e-05,7.684623069238454e-05,0.7898634294385433,2.0,2.0
932,Foreign body in nose,Foreign body in nose,6.069802731411229e-05,3.842311534619227e-05,1.5797268588770865,2.0,1.0
9330,Foreign body in pharynx,Foreign body in pharynx,0.00012139605462822458,7.684623069238454e-05,1.5797268588770865,4.0,2.0
9331,Foreign body in larynx,Foreign body in larynx,0.0032776934749620635,0.0036501959578882654,0.8979500039932913,108.0,95.0
9340,Foreign body in trachea,Foreign body in trachea,0.00030349013657056146,0.0005379236148466917,0.5641881638846737,10.0,14.0
9341,Foreign body bronchus,Foreign body in main bronchus,0.0022154779969650986,0.002459079382156305,0.9009379742033384,73.0,64.0
9348,FB trach/bronch/lung NEC,Foreign body in other specified parts bronchus and lung,0.0013050075872534143,0.0007684623069238454,1.6982063732928678,43.0,20.0
9349,FB respiratory tree NOS,"Foreign body in respiratory tree, unspecified",0.0013960546282245827,0.0011911165757319602,1.1720554114249353,46.0,31.0
9351,Foreign body esophagus,Foreign body in esophagus,0.0012139605462822458,0.0013063859217705373,0.9292510934571097,40.0,34.0
9352,Foreign body in stomach,Foreign body in stomach,0.00024279210925644916,0.0003842311534619227,0.6318907435508345,8.0,10.0
936,FB in intestine & colon,Foreign body in intestine and colon,0.00021244309559939302,0.00034580803811573043,0.6143382228966447,7.0,9.0
99679,Comp-int prost devic NEC,"Other complications due to other internal prosthetic device, implant, and graft",0.0010622154779969652,0.0009221547683086144,1.151884167931209,35.0,24.0
99681,Compl kidney transplant,Complications of transplanted kidney,0.008285280728376327,0.009298393913778529,0.8910442819699268,273.0,242.0
99682,Compl liver transplant,Complications of transplanted liver,0.003550834597875569,0.0023053869207715363,1.5402336874051592,117.0,60.0
99684,Compl lung transplant,Complications of transplanted lung,9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
99685,Compl marrow transplant,Complications of transplanted bone marrow,0.002883156297420334,0.0018827326519634212,1.5313678734012575,95.0,49.0
99686,Compl pancreas transplnt,Complications of transplanted pancreas,0.0006980273141122913,0.00026896180742334586,2.5952655538694995,23.0,7.0
99688,Comp tp organ-stem cell,"Complications of transplanted organ, stem cell",9.104704097116843e-05,3.842311534619227e-05,2.3695902883156297,3.0,1.0
99689,Comp oth organ transplnt,Complications of other specified transplanted organ,0.00015174506828528073,3.842311534619227e-05,3.9493171471927164,5.0,1.0
99701,Surg complication - cns,Central nervous system complication,0.0005159332321699545,0.0003842311534619227,1.3427678300455235,17.0,10.0
99702,Iatrogen CV infarc/hmrhg,Iatrogenic cerebrovascular infarction or hemorrhage,0.006646433990895296,0.007646199953892261,0.8692466886785979,219.0,199.0
99709,Surg comp nerv systm NEC,Other nervous system complications,0.0020030349013657055,0.0018058864212710368,1.1091699221902946,66.0,47.0
9971,Surg compl-heart,"Cardiac complications, not elsewhere classified",0.045402124430955995,0.03254437869822485,1.395083459787557,1496.0,847.0
9972,Surg comp-peri vasc syst,"Peripheral vascular complications, not elsewhere classified",0.004370257966616085,0.004802889418274034,0.9099226707132018,144.0,125.0
99731,Ventltr assoc pneumonia,Ventilator associated pneumonia,0.010227617602427921,0.008722047183585645,1.1726166331312295,337.0,227.0
